Headline,Outlet,Is_Clickbait
"ONLINE: Zničíme íránské lodě, které se přiblíží k americké blokádě, vyhrožuje Trump",Blesk,1
"Praha vyhrála u soudu: Pokuta 2,4 milionu za hazard padla!",Blesk,1
Uhrančivá Kaňoková ze Zlaté labutě: Zásnuby!,Blesk,1
"Už skartují! Magyar nařkl Orbánova ministra, který donášel Rusku, z ničení dokumentů",Blesk,1
Marie (39) a Luděk (38) z Extrémních proměn: Hubnou kvůli miminku!,Blesk,1
Drama při odletu do Prahy: Letadlo škrtlo ocasem o ranvej!,Blesk,1
Nemocnice Na Františku po odchodu ředitele: Interní audit neodhalil zásadní chyby,Blesk,1
Dobrák ze Strakonicka poskytl známé azyl: Zaútočila na něj nožem!,Blesk,1
Pylová sezona je v plném proudu. Expertka pro Blesk: Co nejvíc trápí Čechy?,Blesk,1
Turisté na Trutnovsku našli zlatý poklad! Kraj šťastlivcům zaplatí miliony,Blesk,1
Inspekce v Česku odhalila nebezpečný výrobek: Hračka plná olova!,Blesk,1
"Jedna vteřina: Dívka vkročila přímo pod tramvaj! Řidička popsala, co se stalo",Blesk,1
"Saharský prach nad Českem: Bude chladněji, postupně se oteplí až na 21 °C, sledujte radar Blesku",Blesk,1
Smrtelná nehoda v Humpolci: O život seniorky bojovali policisté marně,Blesk,1
Nepochopitelný hyenismus: Muž povalil seniorku (79) na schody a obral ji o důchod! Pátrá po něm policie,Blesk,1
Farna dostala radu od Miraie: Vulgarity nebraly konce!,Blesk,1
Zpěvačka Britney Spearsová (44): Nastoupila do léčebny!,Blesk,1
Pražští radní vybrali dodavatele na dostavbu Šlechtovky: Cenovka je téměř 150 milionů!,Blesk,1
Začal soud se Samuelem: Vrah z gymnázia se vysmál obětem! Dostane doživotí?,Blesk,1
Misska Surý Kopíncová: Krach manželství!,Blesk,1
Charlotte Štiková obvinila sestru Ornellu: Vyměnila mě za starý mobil!,Blesk,1
"Bojím se domů!, volal strážníky opilý chlapec: Čekala na něj opilá matka",Blesk,1
Muži podezřelí z odpálení dvou bankomatů už jsou ve vazbě! Profíci to nezkoušeli poprvé?,Blesk,1
Britney Spears vyslyšela doporučení všech a nastoupila dobrovolně do léčebny: Nedávno ji zadrželi za řízení pod vlivem,Super,1
"Chci obrovský zadek! Rachel Karnižová si nechala zvětšit pozadí. Ukázala, jak vypadá po zákroku",Super,1
"Neviděla zápas, aby předčasně neporodila! Partnerka bijce Jiřího Procházky čeká každým dnem holčičku",Super,1
"Díky líčení, účesu i modelu byla k nepoznání: Mariana Prachařová nečekaně ukázala odhalené nohy. Mám je hobití, říká",Super,1
"Syn Liz Hurley vypadá víc jako Liz než ona sama! Fanoušci se smějí hvězdě, která do společnosti vzala potomka i přítele",Super,1
"Podpořil Orbána a ten ve volbách prohrál: Miloši Zemanovi naložili nůši pravdy, kterou nemohl unést",Super,1
"Páni! Victoria Beckham pózovala v plavkách vedle Davida tak, jak by to nikdo nečekal",Super,1
"Strašně hubená, lezou z ní kosti. Lela Vémola ukázala štíhlý pas a čelí ostré kritice. Líbit si to nenechala",Super,1
Markéta Pekarová Adamová zatleskala Maďarsku z Tchaj-wanu od prázdného bazénu: Takhle se ještě neodvázala,Super,1
Šaty na společenské akce si zásady nepůjčuje: Kvůli tomuto modelu na Anděly Anna K. utratila desetitisíce,Super,1
"Super kachna: Teď vám spadnou všechny tři brady! Víme, jak je to s proměnou suchara Fialy v třeskutého vtipálka",Super,1
Leo Beránek utržený ze řetězu: Bez kalhot v obchodě a vulgární výlevy na ostrahu! Na internet se dostaly záběry,Super,1
"Kateřina Brožová promluvila o nejnáročnějším životním období: Pár lidí mě chtělo profesně zlikvidovat, šokovala",Super,1
"Glosa: Vyšli jsme z toho jako paka! Babiš, Macinka a další ostrouhali a jsou k smíchu",Super,1
Chtěla jít jen v síti: Postrach Fashion Bosse Rozálie Havelková zazdila poslední možnost ukázat se na veřejnosti nahá,Super,1
"První kroky k zestátnění ČEZ udělá stát na valné hromadě firmy v červnu, řekl Babiš",CT24,0
Pospíšil svědčil v kauze Dozimetr. Nebyl si prý vědom ničeho nezákonného,CT24,0
Sankcionovaný čínský tanker i přes blokádu USA proplul Hormuzským průlivem,CT24,0
Úmyslně přeříznutý kabel na západě Německa omezil železniční dopravu,CT24,0
"Ukrajinci poprvé dobyli ruské pozice bez nasazení vojáků, tvrdí Zelenskyj",CT24,0
"EU chce podpořit domácí produkci oceli, sníží dovoz a zvýší clo nad kvóty",CT24,0
Doplňovací volby v Kanadě přinesly Carneyho liberálům parlamentní většinu,CT24,0
"Konflikt na Blízkém východě zvedá ceny letenek, zdražit mohou i letní dovolené",CT24,0
Sněmovna by mohla zrychleně projednat zákon k regulaci cen pohonných hmot,CT24,0
"Vance: USA dosáhly v rozhovorech s Íránem pokroku, Teherán nyní musí jednat",CT24,0
"Vance je smutný z Orbánovy porážky, s nástupcem ale USA chtějí spolupracovat",CT24,0
Rekonstrukce za skoro 80 milionů se chýlí ke konci. Jihlavský bazén Evžena Rošického otevře do září,iROZHLAS,0
"‚Univerzita dělá vše, aby nás dostala do války.‘ Ruská armáda verbuje vysokoškoláky do dronových jednotek",iROZHLAS,0
Žena zadržená na Slovensku v souvislosti s požárem v Pardubicích dala souhlas k vydání do Česka,iROZHLAS,0
"‚Čekáme, co vyhlásí ministerstvo financí.‘ Pohonné hmoty jsou na minimu, někde ale chybí nafta",iROZHLAS,0
Investoři OpenAI zpochybňují ohodnocení firmy na 852 miliard dolarů. Podle nich je nadceněná,iROZHLAS,0
"On mi do té hokejky asi nějak najel, řekl Špaček k faulu na Ludviga. Kouč Pardubic chtěl vyšší trest",iROZHLAS,0
"Padl mýtus, že je Orbán geniální. Že je schopný vše domluvit s Putinem a Trumpem, míní sociolog",iROZHLAS,0
‚Stop Sudeťákům.‘ Zastupitelé Brna vyjádří svůj postoj k plánovanému setkání sudetských Němců,iROZHLAS,0
Turisti v Ostravici musí platit za parkování přes QR kód. Regulaci si vyžádali místní,iROZHLAS,0
"Inflace v březnu stoupla na téměř dvě procenta. Zdražily pohonné hmoty, potraviny naopak zlevnily",iROZHLAS,0
Zbytky jídla a prošlé potraviny do popelnice na klíč. Další část Teplic může třídit kuchyňský odpad,iROZHLAS,0
Problémy pardubického bazénu měla vyřešit rekonstrukce. Zájemci ale nesplňují podmínky,iROZHLAS,0
Zhruba 300 stromů pokácí lesníci u silnice ze Stupavy. Suché a nemocné dřeviny ohrožovaly řidiče,iROZHLAS,0
"Maďarský guláš. Ekonomika pod Orbánem stagnovala, jeho blízcí miliardáři bohatli",iROZHLAS,0
"500 přihlášek, míst jen necelé tři stovky. Velký zájem o osmiletá gymnázia je také v Karlovarském kraji",iROZHLAS,0
Havel pod Ještědem. Výročí narození prezidenta i autora připomenou v Liberci dvoudenním festivalem,iROZHLAS,0
ONLINE: Ruské drony poškodily v ukrajinském přístavu Izmajil loď. Plula pod panamskou vlajkou,iROZHLAS,0
"‚Není nic víc než sedmý zápas finálové série.‘ Jihlavu a Zlín čeká rozhodující duel, tlak cítí oba celky",iROZHLAS,0
"Pospíšil vypovídá v Dozimetru: S Redlem jsem neměl žádný vztah, nejsem si vědom ničeho nezákonného",iROZHLAS,0
"Z tisíců tun uhlí, které má OKD v zásobě, vzniká směs pro teplárny. Linka zaměstná i lidi z dolů",iROZHLAS,0
Píše úkoly a pomáhá při testech. S AI fixlují v Česku zástupy středoškoláků,Novinky,0
"Necenzurujeme, hájí obrana zákaz rozhovoru s Pavlem",Novinky,0
Slovinsko opět hovoří o nezávazném referendu o vystoupení z NATO,Novinky,0
"Brutální napadení v Chebu. Mladík mlátil a kopal seniora, pak na něj vytáhl nůž",Novinky,0
Známka za čtvrt miliardy přijede do Prahy,Novinky,0
Recept na staročeskou uhlířinu,Novinky,0
"Adoruje vrahy. Kluk, který chtěl zabíjet spolužáky, skončil v ústavu správně, řekl ÚS",Novinky,0
Babiš mluví jinak než Schillerová: Daň firmám snížíme,Novinky,0
Místo elektromobilu bude hybridem. Bentley s novou Bentaygou mění plány,Novinky,0
"Z ministerstva průmyslu bude ministerstvo hospodářství, oznámil Havlíček",Novinky,0
Migranti proti migrantům. Řecká policie zkouší drsnou praktiku,Novinky,0
Turistka natočila posměšné video o italské kávě. Ostrá odezva byla okamžitá,Novinky,0
FOTO: Záplavy narcisů barví louky do žluta,Novinky,0
"Křik, dohady, transparenty. Na zastupitelstvu v Brně se střetli příznivci a odpůrci sjezdu sudetských Němců",Novinky,0
Íránská válka ohrožuje chudobou 32 milionů lidí po celém světě,Novinky,0
Severní Korea otestovala protilodní střely,Novinky,0
Jak na bezdrátový internet do celé domácnosti,Novinky,0
Máte rádi všechny své děti stejně? Kdy je upřednostňování neškodné a kdy už může ublížit,Novinky,0
Rodiče vraha ze Southportu nesou značnou část viny. Nová zpráva z vyšetřování je zdrcující,Novinky,0
"Na mokré dálnici uháněl řidič v mercedesu dvoustovkou, u Humpolce dojezdil",Novinky,0
Praha opraví Šlechtovu restauraci ve Stromovce za více než 100 milionů,Novinky,0
Část investorů OpenAI zpochybňuje bilionové ohodnocení firmy,Novinky,0
"Bobr „stopoval“ u silnice, svezli ho zvířecí záchranáři",Novinky,0
"Lidovci na Vysočině mají nového předsedu, na celostátním sjezdu podpoří Grolicha a Činčilu",Novinky,0
Kdo nejlépe čepuje plzeňské? Třiatřicetiletý výčepní od Kladna,Novinky,0
Zemřela zpěvačka Moya Brennan z kapely Clannad,Novinky,0
"Ve Zlatých Horách shořela přístavba domu, hasiči evakuovali šest lidí",Novinky,0
Rytíř Houbeles pobaví děti i dospělé,Novinky,0
Státy NATO se odmítly zapojit do blokády íránských přístavů,Novinky,0
Záchranáři z Vysočiny se zbaví kritizovaných přístrojů v sanitkách,Novinky,0
"Prezident musel premiérovi volat na dovolenou, nešlo o iritaci, říká poradce Kolář",SeznamZpravy,0
"Velká akce policistů. Zveřejnili tisíc míst, kde budou měřit rychlost",SeznamZpravy,0
Babiš: První kroky k zestátnění ČEZ udělá stát na valné hromadě firmy v červnu,SeznamZpravy,0
"Povolenky jsou Babišův fetiš, ne hlavní ekonomická priorita EU",SeznamZpravy,0
"Hrozí zřícení radiačního pláště Černobylu, varuje Greenpeace",SeznamZpravy,0
"Kniha, která může získat Magnesii Literu, vidí svět očima mouchy",SeznamZpravy,0
Maďarské volby jako překvapení a zrcadlo Čechům,SeznamZpravy,0
"Citáty Havla, pískot na Uhdeho. Brno řeší květnový sjezd sudetských Němců",SeznamZpravy,0
Havlíčkovo Ministerstvo průmyslu se přejmenuje,SeznamZpravy,0
"Bývalý fotbalista Opavy Rataj se sám přihlásil FAČR, chce očistit své jméno",SeznamZpravy,0
"Vzácná, ale smrtící. Proti nákaze meningokokem nejlépe ochrání očkování",SeznamZpravy,0
Strnad a Materová vedou zákopovou válku. Jednání o Tatře jsou na mrtvém bodě,SeznamZpravy,0
"V kauze Dozimetr svědčil Pospíšil. Nejsem si vědom ničeho nezákonného, řekl",SeznamZpravy,0
"Zaplať, nebo jdeš do útoku. Vojáci popsali úplatkářský systém v ruské armádě",SeznamZpravy,0
Odškodnění po dopravní nehodě je vyšší. Může dosáhnout až 20 milionů korun,SeznamZpravy,0
Audit loňského Expa prokázal velkou ztrátu a dvojnásobné náklady,SeznamZpravy,0
Březnové ceny v Česku zvedal drahý benzin a nafta. Inflace zrychlila,SeznamZpravy,0
"Fotbalové MS bez největší hvězdy? Argentina dál trne, Messi napíná fanoušky",SeznamZpravy,0
V USA zadrželi odsouzeného bývalého šéfa brazilské tajné služby,SeznamZpravy,0
"Euro nebo dárečky. Magyar slíbil maďarské ekonomice víc, než může splnit",SeznamZpravy,0
"Smrtelná nehoda: Žalobce se nesmířil s tím, že miliardář vyvázl bez trestu",SeznamZpravy,0
"Kolumbie schválila odstřel desítek Escobarových hrochů, ničí místní ekosystémy",SeznamZpravy,0
Zavře se čínská brána do EU? Volby v Maďarsku neprohrál jen Orbán,SeznamZpravy,0
"„Macinka je mimoň, Okamura srab.“ Lidovci chystají restart",SeznamZpravy,0
Klempíř píše nečitelný veřejnoprávní román. Spacáky nepomohou,SeznamZpravy,0
"Takhle zní podvod. Stáhněte si aplikaci pro ověření totožnosti, žádal volající",SeznamZpravy,0
"Na stůl jsme položili hodně, teď musí jednat Írán, řekl Vance",SeznamZpravy,0
Magyar musí zbořit tři pilíře Orbánova systému,SeznamZpravy,0
"Bitcoinoví těžaři pod tlakem. Ziskovost je na minimech, firmy sahají do rezerv",SeznamZpravy,0
"Pacienti brzy zjistí, kolik lékařů je v jejich nemocnici očkovaných",SeznamZpravy,0
Babiš mluvil o „lovení sestřiček“ i zelených šílencích. Trable podnikatelů řeší na konferenci,Blesk,1
"ONLINE: Zelenskyj v Berlíně. S Merzem by měli řešit i půjčku 2,2 bilionu Kč pro Ukrajinu",Blesk,1
"Odborníci z ČSSZ na Horké lince Blesku PRÁVĚ TEĎ: Dávky, důchody, peníze! Volejte si ZDARMA o radu",Blesk,1
Denisa (†22) zemřela při nehodě u Dubé: Dojemné gesto přátel na místě tragédie,Blesk,1
Soud v kauze Dozimetr: Svědectví exnáměstka Pospíšila (TOP 09)! Co řekl?,Blesk,1
Chaos a zoufalství na letišti: Lidé zvraceli a omdlévali! Letadlo odletělo bez 100 cestujících,Blesk,1
Tajemství dirigenta Václava Hybše (†91): Spory s Matuškou kvůli jeho Olině!,Blesk,1
Pokus o vraždu na Borech! Muž (28) bodal spoluvězně do břicha podomácku vyrobeným nožem,Blesk,1
Manželé Marie a Luděk v Extrémních proměnách: Dohromady skoro 400 kilo živé váhy! A milostný život skomírá...,Blesk,1
"Pavel v Argentině: S Evou u Růžového domu, s krajany i tangem. Po sporech s Macinkou o létání",Blesk,1
StarDance představuje tanečníky: Návrat oblíbených tváří,Blesk,1
Macinka se v Izraeli setká i s Netanjahuem. Před odletem znovu zaryl do Pavla,Blesk,1
Expert o drtivé prohře Orbána: Historická čísla! Co čekat od Magyara? Změny i důraz na maďarské zájmy,Blesk,1
Jednání Sněmovny: Probere Den české vlajky i regulaci cen nafty a benzinu?,Blesk,1
V Rakousku zemřel 17letý Slovák: Na Velikonoční pondělí ho s kamarádem srazil vlak,Blesk,1
"Lampa, čočky i kostka cukru: Tyto české vynálezy změnily svět!",Blesk,1
"Nejšílenější záhady světa: Křičeli bolestí, ale nemohli přestat! Zabíjel taneční mor kvůli obilí s LSD nebo...?",Blesk,1
Někdejší hvězda Prciček provokuje: V odvážném outfitu odhalila ňadra!,Blesk,1
"Bóža trávil zimu venku, ve sněhu a mrazu. Úřady naštěstí zasáhly a odebraly ho",Blesk,1
Heydrichův mercedes v Praze: Auto z atentátu uvidí lidé zdarma v Ládví,Blesk,1
Imunoložka pro Blesk: V Česku přibývá alergických reakcí na léky a potraviny. Proč?,Blesk,1
"Orbán padl! Co bude dál s Maďarskem? A co to znamená pro Česko, EU, Ukrajinu i Rusko",Blesk,1
"Lenka Filipová se ukázala po úrazu, ale…  Lidé se o ni bojí!",Blesk,1
Iva Kubelková s dcerou Natálkou: Plavkový souboj!,Blesk,1
Jiřina Bohdalová po nečekané smrti sestry Jaroslavy (†83): Skončila v péči lékařů!  A zhacený pohřeb…,Blesk,1
"Chcete, aby váš mazlíček žil co nejdéle? Tajemství se skrývá v jeho misce!",Blesk,1
Poprvé bez náplastí! Agáta Hanychová ukázala víčka po operaci a přiznala další zákroky,Super,1
"Bisexuální Daniela Zálešáková v minulosti žila ve třech, teď už její tělo hýčká jen manžel! Ukázala křivky v bikinách",Super,1
Tak to je tedy síla: Mladý český zpěvák se toho nebál. Na fotku na přebal desky se Šimon Opp svlékl donaha,Super,1
Hvězda Svatby na první pohled Romana Boukalová je maminkou. Syn dostal krásné jméno,Super,1
"Instagram jí zablokoval účet: Britku s extrémními prsy lidé obvinili, že je vytvořila umělá inteligence",Super,1
Survivor 2026: Čtyřiatřicátý den přinesl zvrat. Odměna byla hořkosladká,Super,1
Tohle vás rozesměje. Vladimír Polívka dokonalým způsobem zparodoval svou maminku Chantal Poullain,Super,1
"Pavel Trávníček po zdravotních problémech zhubnul, teď ukázal novou formu. Své fanynky pak potěšil i sexy fotkou z mládí",Super,1
S plesovou sezónou se Eva Decroix rozloučila ve velkém stylu: Fanoušci zalapali po dechu a už ji vidí na Hradě,Super,1
Charlotte Štiková obvinila Ornellu z podrazu! Do sporu se zapojil i do běla vytočený Josef Kokta. V jednom má jasno,Super,1
"Alena Šeredová ohromila rodinnými momentkami: Rozkošná dcerka, fešný syn a manžel, který dostal fanynky do kolen",Super,1
"Takhle detailní záběr na rozkrok JLo jste ještě neviděli. Jako reklama na holicí strojek, smějí se fanoušci",Super,1
"Zapomínání, chaos, vyčerpání. Jak se projevuje ADHD u dospělých a kdy už nejde o lenost?",iROZHLAS,0
Kupka: Zasahovat do trhu je za hranou. Vládní návrh na regulaci cen paliv ukazuje na chaotické vládnutí,iROZHLAS,0
"Atlético těsně podlehlo Barceloně, ale postupuje do semifinále Ligy mistrů. Dál jde i Paris St. Germain",iROZHLAS,0
"S Polívkou, Šípem i Donutilem. Jediná veřejná oslava Bohdalové bude speciální natáčení pořadu Tobogan",iROZHLAS,0
‚Zásah‘ na prostějovské radnici. Policisté z Olomouckého kraje cvičili práci s aktivním útočníkem,iROZHLAS,0
Expertka: Poplatky od roku 2008 ztratily 60 procent hodnoty. Norský model potřebuje norské politiky,iROZHLAS,0
Vědci v Safari Parku ve Dvoře Králové sbírají data z chytrých vajec. Dokáží sledovat vlhkost i teplotu,iROZHLAS,0
"Ušité horkou jehlou, říká o návrhu na zrušení poplatků Zavoral. ‚Chybí záruka nezávislosti‘",iROZHLAS,0
"Vulgarismy, nesouvislé věty i hrozby. Trumpovo chování otevírá debaty o jeho duševním stavu",iROZHLAS,0
V Česku ubývá včelařů. Nové i z řad dětí se snaží na Benešovsku nalákat včelař Miroslav Dvořák,iROZHLAS,0
"Škola by neměla být hřebíček do rakve, ale bezpečný prostor, říká držitelka Zlatého Ámose",iROZHLAS,0
"Pavel nechce účast na summitu NATO komentovat, dokud se nesejde s Babišem",iROZHLAS,0
"Odsouzený ministr vnitra Barák nebyl jen nevinnou obětí. „Myslel si, že je nepostižitelný,“ říká historik",iROZHLAS,0
"Devatenáctiletý Filip studuje dva učňovské obory. ‚Chci zvládnout dům od zásuvek po internet,‘ říká",iROZHLAS,0
Smartwings odkládají lety do Tel Avivu. Cestovat tam bude možné až o týden později,iROZHLAS,0
Fotbalistky rozstřílely v boji o světový šampionát Černou Horu 5:0. Neprohrály ani potřetí a vedou tabulku,iROZHLAS,0
Dobové etikety i formy na čokoládu. Depozitář výstavy o cukrovinkách z Opavska naplnili dárci,iROZHLAS,0
Ani po 20 letech neobnoví provoz spalovna odpadu v Rybitví. Změna územního plánu proběhla dle zákona,iROZHLAS,0
"Spor o summit NATO? Babiš si protiřečí. Logika je daná, prezident by tam měl být, říká politoložka",iROZHLAS,0
‚Jeden plácek dokáže obrovské věci.‘ O pouliční fotbalové kluby roste zájem dětí i rodičů,iROZHLAS,0
"Jel jako šílený. Opilý řidič narazil u Hradce Králové zezadu do auta a odmrštil ho do protisměru, zemřela mladá žena",Novinky,0
Konec volného vstupu na úřad. Ve Zlíně odhalí zbraně detektory jako na letišti,Novinky,0
"Šestaosmdesátiletá Francouzka se přestěhovala za ztracenou láskou do USA, zadržela ji ICE",Novinky,0
"Zájem o koupi historických budov stoupá. Na trhu jsou zámky, hrady i kostely",Novinky,0
"Turisté budou v Berlíně uklízet odpadky, napadlo tamější radnici",Novinky,0
V popelářském voze se pokoušelo dostat do Izraele 68 Palestinců,Novinky,0
"Jestli přijdu o své věci, jsem na mizině, zoufá si mladík z vyhořelé ubytovny na Žižkově",Novinky,0
Další vlna extrémních veder v USA. Ve Washingtonu může být přes 35 °C,Novinky,0
Ukrajinští roboti sami obsadili nepřátelský post. Rusové se jim vzdali,Novinky,0
Požár ubytovny v Praze hasiči po několika hodinách lokalizovali,Novinky,0
"Export z Číny zvolnil, boom poháněný umělou inteligencí oslabila válka v Íránu",Novinky,0
"Budeme muset propouštět, řekl ředitel ČT ke změně financování",Novinky,0
"Budějovice chtěly odkoupit Dynamo. Majitelka nabídku odmítla, klubu hrozí výpověď ze stadionu",Novinky,0
Největší letecká fúze? United Airlines usiluje o spojení s rivalem,Novinky,0
Pavel k ČT a ČRo: Důležitější než forma financování je nezasahování politické moci,Novinky,0
Dvanáctiletý chlapec se utopil před očima rodičů v hotelové vířivce v Itálii. Nohu mu vcucl filtrační otvor,Novinky,0
"Česko patří k našim největším přátelům , oznámil ministr zahraničí Saar během návštěvy Macinky v Izraeli",Novinky,0
Jsem z ní v šoku. Trump a Meloniová se do sebe pustili,Novinky,0
"Jih Itálie zasáhla silná vichřice, v Apulii má dvě oběti",Novinky,0
Sněmovna potvrdila stav legislativní nouze kvůli pohonným hmotám,Novinky,0
Na jaře mimořádně vzácný. Silný supertajfun Sinlaku ohrožuje Pacifik,Novinky,0
"Jsme připraveni zemřít za svou vlast, řekl kubánský prezident k možné invazi USA",Novinky,0
"Obávám se, že jednou budu až moc dospělý, říká zpěvák Vojtaano",Novinky,0
"Harrisová připustila, že by znovu zkusila prezidentskou kandidaturu",Novinky,0
"Rozhovor, jaký nikdo nikdy neviděl. Armádní cenzura dosáhla nového levelu",Novinky,0
Juchelka přichystal první část změn v důchodech,Novinky,0
"Merz slíbil Zelenskému, že usnadní vracení mužů z Německa na Ukrajinu",Novinky,0
"V Česku se rozvíjí sucho, déšť tento týden nebude stačit",Novinky,0
"Od voleb kupoval měsíčně zbraně a munici. Další muž z města, kde Trump těsně unikl smrti, hrozil jeho zavražděním",Novinky,0
Šílenec v Audi ujížděl v Brně policistům. Skončil ve vazbě,Novinky,0
Ředitelé ČT i ČRo kritizují ministerskou novelu. Hrozí prý propouštění,SeznamZpravy,0
"Provoz Lufthansy druhým dnem komplikuje stávka pilotů, chystá se další",SeznamZpravy,0
Strnad se údajně zajímá o slovenskou Markízu. Měl již jednat s PPF,SeznamZpravy,0
Norsko chce Ukrajině pomoci s výrobou dronů i munice,SeznamZpravy,0
"Jednání ve Washingtonu mezi Izraelem a Libanonem bylo pozitivní, tvrdí strany",SeznamZpravy,0
"Maďarsko musí urychlit reformy, aby získalo zmrazené fondy EU",SeznamZpravy,0
"Amazon kupuje za 11,6 miliardy dolarů satelity Globalstar, konkurenci Muska",SeznamZpravy,0
Pavel s Mileiem diskutoval o ekonomické spolupráci i aktuálních konfliktech,SeznamZpravy,0
Veřejné projednání zón pro větrné a solární elektrárny bude 15. května,SeznamZpravy,0
„Budeme obstruovat.“ Opozice reaguje na změny ve financování ČT a ČRo,SeznamZpravy,0
"Pavel nechce účast na summitu NATO komentovat, dokud se nesejde s Babišem",SeznamZpravy,0
"Izraelská palba podle zdravotníků v Gaze zabila šest lidí, včetně dvou dětí",SeznamZpravy,0
Izraelský ministr zahraničí: Česko je jedním z největších přátel Izraele,SeznamZpravy,0
"My to nebyli, tvrdila armáda USA o smrtícím útoku. Důkazy naznačují opak",SeznamZpravy,0
"Trump přiznal, že je v šoku. Už i Meloniová se na něj veřejně naštvala",SeznamZpravy,0
"Plán na zestátnění ČEZ se blíží. Popisujeme, kdy by mohlo být hotovo a za kolik",SeznamZpravy,0
Sněmovna potvrdila stav legislativní nouze pro regulaci pohonných hmot,SeznamZpravy,0
"Lístek za 100 eur, Picasso za milion. Jedinečná tombola dnes končí",SeznamZpravy,0
Miliardář Vítek musí snižovat dluhy. Prodal reality v Itálii,SeznamZpravy,0
"Mezinárodní měnový fond zlepšil odhad růstu české ekonomiky na 2,2 procenta",SeznamZpravy,0
Pětka SZ: Poplatky končí a proč vadí Němci v Brně?,SeznamZpravy,0
Komentář: Trezorový podcast s prezidentem. To je až moc speciální vydání,SeznamZpravy,0
Recenze: Už to není úplně sci-fi. Seriál ukazuje výchovu dívek za diktatury,SeznamZpravy,0
V rozpočtu nejsou peníze na superbezpečnou kvantovou síť. Česko je brzdou pro okolní země,SeznamZpravy,0
Bohdalová oslaví 95 let v rozhlasu. Jiné akce kvůli úmrtí sestry zrušila,SeznamZpravy,0
"Nový hlas Ruska v Evropě? Fico nemá to, co Orbán, říká expert",SeznamZpravy,0
"Jak chce vláda přiškrtit ČT a rozhlas. Grafy ukazují, o kolik peněz přijdou",SeznamZpravy,0
"Věk odchodu do penze musí růst, říká Rusnok. Kdo tvrdí opak, je prý populista",SeznamZpravy,0
"Koalice omezuje peníze pro ČT a ČRo. Můžete přispívat dobrovolně, vzkazuje",SeznamZpravy,0
Vyšetřování korupce u Macrona: Elysejský palác odmítl vpustit detektivy na domovní prohlídku,Blesk,1
Nové týmy v Survivoru čeká první velká zkouška: Vypjatý souboj o kmenovou imunitu!,Blesk,1
Pavlovi v Argentině: Přijetí u prezidenta s motorovkou! Co Milei na Česku ocenil?,Blesk,1
Macinka se v Izraeli setkal s Netanjahuem: Děkování Česku a uctění památky obětí holokaustu,Blesk,1
Mezinárodní agentura varuje: Evropě hrozí už v červnu nedostatek leteckého paliva!,Blesk,1
Pavel Nový (77) přiznal: Těžké pády každý den!,Blesk,1
"Nový plán pro ČT a ČRo: Místo poplatků dostanou 7,8 miliardy z rozpočtu. Oba ředitelé nesouhlasí",Blesk,1
Překvapivý detail u astronautů NASA: Kolem Měsíce letěli ve vlněném prádle z Česka,Blesk,1
Štikovi se vydali k hrobu milované babičky: Ornellu ale nechali doma!,Blesk,1
Medvědí problém v Nitře: Ohromnou šelmu viděli hned u nemocnice!,Blesk,1
"„Socík jako když vyšije.“ Poslanci se přou o regulaci cen nafty a benzinu, kývli na stav nouze",Blesk,1
Šáchová a Tuna po lokty ve sloním trusu: Nečekaný relax!,Blesk,1
Od Íránu k hamburgerům: Donald Trump místo tiskové konference řešil reklamu na fastfood,Blesk,1
Děti dostanou kladiva: Dobrodružné hřiště se stěhuje na Pražačku,Blesk,1
"Cukrářka Fabešová v slzách: Sbohem, citróne! Představila 13 novinek",Blesk,1
Obří nárůst podvodů na internetu! Jak se bránit?,Blesk,1
Ubytovnu v Praze zachvátily plameny: Jeden z hasičů skončil v nemocnici!,Blesk,1
Divoká jízda v Naked Attraction: Výstavní „nádobíčko“ i práskání bičíku!,Blesk,1
"Křik, pískot a nadávky: Zastupitelé řešili sjezd sudetských Němců v Brně",Blesk,1
"Drastická smrt stoupence kutnohorské sekty u soudu: Nahý na všech čtyřech, umlácený klackem!",Blesk,1
"Mareš o pomoci pro vdovu Nikolu Hezuckou: Skončilo to, v kontaktu nejsme!",Blesk,1
Vládní zmocněnec pro AI v Blesku: Jak Češi pracují s umělou inteligencí a jaké přináší výhody?,Blesk,1
Obchod za stamiliardy! Muskovi vyrostl nový soupeř,Blesk,1
„Šílenství!“ Trump čelí pochybnostem o duševním zdraví po kritice papeže i hrozbách Íránu,Blesk,1
"Unikátní zákrok v Motole: Holčičce (21 měs.) s epilepsií odpojili část mozku! „Začala se smát,“ říká maminka",Blesk,1
"Opozice zuří kvůli „cenzuře“ Pavla: Chtějí hlavu ministra Zůny! Žabomyší války, zní z ODS",Blesk,1
"Restaurace ve Veselí musela zavřít: Hmyz, plísně a špína!",Blesk,1
Rána pro Perkausovou: Dovolenou zničila nemoc!,Blesk,1
190 let od vzniku nejslavnější básně: Muzeum literatury vystaví i Máchův rukopis Máje,Blesk,1
Šílený zážitek Martiny Formanové: Před medvědem ji zachránil pes! Nečekaná reakce Havlové,Blesk,1
Ne všude to „klape“: Čáp z Rychnova vyhodil vejce z hnízda,Blesk,1
Operní pěvkyně Kalivodová po rozvodu: Sbalil ji ženáč!,Blesk,1
"Odborníci z ČSSZ na Horké lince Blesku: Ptali jste se na dávky, důchody, peníze!",Blesk,1
